,Open,High,Low,Close,Volume
2014-06-12 16:00:00-04:00,14.0,15.76,13.65,15.43,8960714
2014-06-13 16:00:00-04:00,11.39,11.74,10.2,10.3,1085147
2014-06-16 16:00:00-04:00,10.34,10.85,10.3,10.7,464382
2014-06-17 16:00:00-04:00,10.7,10.7,10.0,10.1,625965
2014-06-18 16:00:00-04:00,10.01,10.23,9.85,9.97,497839
2014-06-19 16:00:00-04:00,10.01,10.1996,9.75,9.75,598165
2014-06-20 16:00:00-04:00,9.89,10.03,9.73,9.92,268254
2014-06-23 16:00:00-04:00,10.61,10.69,9.7617,10.24,550205
2014-06-24 16:00:00-04:00,10.26,10.26,9.9,10.05,185123
2014-06-25 16:00:00-04:00,9.84,10.17,9.84,9.99,124542
2014-06-26 16:00:00-04:00,9.98,9.98,8.89,9.73,744320
2014-06-27 16:00:00-04:00,9.75,9.97,9.43,9.57,196423
2014-06-30 16:00:00-04:00,9.96,9.96,9.37,9.52,119068
2014-07-01 16:00:00-04:00,9.69,9.82,9.4,9.8,171588
2014-07-02 16:00:00-04:00,9.75,10.09,9.75,9.89,164403
2014-07-03 16:00:00-04:00,9.9,9.93,9.75,9.82,76605
2014-07-07 16:00:00-04:00,10.4,11.11,10.01,11.05,1747345
2014-07-08 16:00:00-04:00,10.73,10.95,10.51,10.74,454925
2014-07-09 16:00:00-04:00,10.86,10.96,10.53,10.92,362904
2014-07-10 16:00:00-04:00,10.3,10.6,10.0,10.525,481169
2014-07-11 16:00:00-04:00,10.26,10.3999,9.8,9.88,270004
2014-07-14 16:00:00-04:00,9.75,10.125,9.41,9.49,393907
2014-07-15 16:00:00-04:00,9.5,9.5999,8.25,8.78,675583
2014-07-16 16:00:00-04:00,8.8,8.98,7.805,8.3,1025941
2014-07-17 16:00:00-04:00,8.16,8.3,8.1,8.17,272424
2014-07-18 16:00:00-04:00,8.15,8.2399,7.95,8.05,324295
2014-07-21 16:00:00-04:00,8.02,8.0699,7.64,7.75,493805
2014-07-22 16:00:00-04:00,7.85,8.42,7.7,8.42,378680
2014-07-23 16:00:00-04:00,8.45,8.78,8.3508,8.56,169352
2014-07-24 16:00:00-04:00,8.82,8.82,8.45,8.69,118368
2014-07-25 16:00:00-04:00,8.87,8.87,8.2601,8.4,128274
2014-07-28 16:00:00-04:00,8.35,8.546,8.29,8.3,98373
2014-07-29 16:00:00-04:00,8.35,8.45,8.2,8.39,189353
2014-07-30 16:00:00-04:00,8.48,8.85,8.375,8.5,562772
2014-07-31 16:00:00-04:00,9.57,9.5999,8.75,9.0,1080193
2014-08-01 16:00:00-04:00,8.54,8.98,8.4803,8.53,264973
2014-08-04 16:00:00-04:00,8.6,8.85,8.555,8.77,149277
2014-08-05 16:00:00-04:00,8.96,8.98,8.34,8.43,238830
2014-08-06 16:00:00-04:00,8.51,8.66,8.4,8.63,729773
2014-08-07 16:00:00-04:00,8.67,8.75,8.53,8.56,136017
2014-08-08 16:00:00-04:00,8.7,9.0699,8.57,8.8,233960
2014-08-11 16:00:00-04:00,8.82,9.0,8.705,8.81,174096
