,Open,High,Low,Close,Volume
2009-03-16 16:00:00-04:00,6.44,6.45,5.78,6.322,580
2009-03-17 16:00:00-04:00,6.5,6.86,6.5,6.5,600
2009-03-18 16:00:00-04:00,6.65,6.7,6.65,6.7,661
2009-03-19 16:00:00-04:00,7.0,7.82,7.0,7.05,2335
2009-03-20 16:00:00-04:00,7.0001,7.5,7.0001,7.5,900
2009-03-23 16:00:00-04:00,7.77,8.97,7.77,8.66,3800
2009-03-24 16:00:00-04:00,8.05,8.05,6.0,6.5,16961
2009-03-25 16:00:00-04:00,7.37,7.6935,6.6,6.6,9842
2009-03-26 16:00:00-04:00,6.84,7.68,6.84,7.68,7380
2009-03-27 16:00:00-04:00,7.34,7.34,6.6,7.25,2370
2009-03-30 16:00:00-04:00,6.93,7.0,6.75,6.966,4200
2009-03-31 16:00:00-04:00,7.0,7.0,6.99,7.0,5200
2009-04-01 16:00:00-04:00,7.01,7.01,6.99,7.0,1800
2009-04-02 16:00:00-04:00,7.5,8.1,7.05,7.22,16851
2009-04-03 16:00:00-04:00,7.1,8.0,7.1,7.916,1354
2009-04-06 16:00:00-04:00,7.01,7.05,6.8,7.0,15081
2009-04-07 16:00:00-04:00,7.0,7.0,6.9999,7.0,3100
2009-04-08 16:00:00-04:00,7.49,8.0,6.96,8.0,2850
2009-04-09 16:00:00-04:00,8.0,8.0,7.3,7.83,2359
2009-04-13 16:00:00-04:00,7.21,7.21,6.85,7.0,7900
2009-04-14 16:00:00-04:00,6.96,7.46,6.66,6.66,4930
2009-04-15 16:00:00-04:00,6.99,7.0,6.86,7.0,5659
2009-04-16 16:00:00-04:00,6.99,7.0,6.966,7.0,7356
2009-04-17 16:00:00-04:00,6.6815,7.9999,6.6815,6.85,8502
2009-04-20 16:00:00-04:00,6.86,7.4,6.86,7.2,1176
2009-04-21 16:00:00-04:00,7.58,7.58,7.55,7.55,998
2009-04-22 16:00:00-04:00,0.0,0.0,0.0,7.55,0
2009-04-23 16:00:00-04:00,7.11,7.11,7.1,7.1,400
2009-04-24 16:00:00-04:00,7.39,7.4,7.35,7.4,1300
2009-04-27 16:00:00-04:00,7.54,7.54,6.99,7.19,7020
2009-04-28 16:00:00-04:00,7.466,7.466,7.0,7.15,1399
2009-04-29 16:00:00-04:00,7.15,7.35,6.78,7.0,25057
2009-04-30 16:00:00-04:00,7.25,7.78,6.9428,7.0,10923
2009-05-01 16:00:00-04:00,7.25,7.25,7.0,7.0,10900
2009-05-04 16:00:00-04:00,7.3,7.3,6.95,6.99,7560
2009-05-05 16:00:00-04:00,7.2408,7.2408,7.0201,7.0201,439
2009-05-06 16:00:00-04:00,7.05,7.2499,6.9999,7.0,5215
2009-05-07 16:00:00-04:00,7.24,7.25,6.94,7.17,33150
2009-05-08 16:00:00-04:00,7.17,7.25,7.17,7.2201,3800
2009-05-11 16:00:00-04:00,7.35,7.35,7.26,7.26,200
2009-05-12 16:00:00-04:00,7.28,8.76,7.28,8.7,23728
2009-05-13 16:00:00-04:00,8.72,8.75,8.2701,8.2701,8800
2009-05-14 16:00:00-04:00,0.0,0.0,0.0,8.2701,0
2009-05-15 16:00:00-04:00,8.45,8.52,8.45,8.51,2750
2009-05-18 16:00:00-04:00,8.68,8.68,8.45,8.641,2877
2009-05-19 16:00:00-04:00,8.6499,8.75,8.6499,8.7,854
2009-05-20 16:00:00-04:00,8.69,8.75,8.55,8.6882,2375
2009-05-21 16:00:00-04:00,8.59,8.59,8.47,8.5,3173
2009-05-22 16:00:00-04:00,8.5301,8.5301,8.5,8.5,1100
2009-05-26 16:00:00-04:00,8.69,8.75,8.69,8.7499,1575
2009-05-27 16:00:00-04:00,8.75,9.77,8.7499,9.2001,4647
2009-05-28 16:00:00-04:00,9.1,9.1,9.1,9.1,900
2009-05-29 16:00:00-04:00,0.0,0.0,0.0,9.1,0
2009-06-01 16:00:00-04:00,9.47,9.49,8.54,9.1,3859
2009-06-02 16:00:00-04:00,9.03,9.03,8.9,9.0,720
2009-06-03 16:00:00-04:00,8.99,9.1,8.9,9.1,3666
2009-06-04 16:00:00-04:00,9.09,9.1,9.06,9.1,1234
2009-06-05 16:00:00-04:00,9.25,9.266,8.95,8.95,2160
2009-06-08 16:00:00-04:00,9.17,9.7599,8.9,9.1,5134
2009-06-09 16:00:00-04:00,9.44,9.75,9.2,9.75,5547
2009-06-10 16:00:00-04:00,9.77,9.77,8.5,8.51,23212
2009-06-11 16:00:00-04:00,8.5,9.77,8.5,9.77,1680
2009-06-12 16:00:00-04:00,9.715,9.715,9.15,9.15,1142
2009-06-15 16:00:00-04:00,9.6,9.6,9.375,9.39,1581
2009-06-16 16:00:00-04:00,9.64,9.77,9.4,9.4999,2218
2009-06-17 16:00:00-04:00,0.0,0.0,0.0,9.4999,0
2009-06-18 16:00:00-04:00,9.48,9.52,9.48,9.52,1722
2009-06-19 16:00:00-04:00,9.41,9.45,9.04,9.04,6830
2009-06-22 16:00:00-04:00,9.17,9.17,8.69,9.05,3438
2009-06-23 16:00:00-04:00,9.05,9.05,9.05,9.05,1000
2009-06-24 16:00:00-04:00,0.0,0.0,0.0,9.05,0
2009-06-25 16:00:00-04:00,9.24,9.24,8.9001,8.9001,1327
2009-06-26 16:00:00-04:00,9.17,9.77,9.17,9.77,4734
2009-06-29 16:00:00-04:00,9.1101,9.4,9.1101,9.4,700
